route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
2	1	07*ooMasterYi	407	200	99	87	54	12	6
2	2	03*oTuyetVanPhong	406	190	96	123	73	31	25
2	3	09*Jx2iNgoaLong	391	185	93	86	47	15	8
2	4	02*VNoFirstLove	386	180	94	146	103	25	22
2	5	39*TrocTLD	372	170	96	96	55	14	10
2	6	02*ZIiTransformer	385	165	99	47	21	14	6
2	7	16*xxRayleighxx	367	165	99	219	176	48	45
2	8	89*zFMzTrongDKz	364	155	95	76	40	6	3
2	9	90*oTiÓutöoLúo	361	150	99	123	93	25	20
2	10	16*iiiiiNeverDie	366	145	96	89	41	7	2
2	11	63*oALPHAandOMEGAo	222	100	92	10	20	5	4
2	12	11*s2oPhi§ao	243	100	91	21	16	12	13
2	13	01*zZ4jZ4jn3v3rCrY	268	100	96	52	53	2	7
2	14	33*ChuonChuonChua	348	100	98	58	31	7	2
2	15	50*¢uD­¬ngTiªnSinh	339	100	96	65	35	6	3
2	16	19*z§åThÇnKinh	335	100	95	69	49	5	4
2	17	15*ZzZo0oXxX	318	100	99	59	46	5	4
2	18	91*1RauMuèng1	290	100	92	59	43	4	5
2	19	13*GiangHoTjeuTu	286	100	97	34	24	6	3
2	20	10*SkyRunner	274	100	99	110	99	3	7
2	21	68*ChÆtThÞtHeo	279	100	99	63	49	28	21
2	22	70*nhovaem	289	100	94	80	68	5	5
2	23	04*G4meOver	359	100	95	78	48	8	2
2	24	43*oOThangBOzz	324	100	96	48	29	5	4
2	25	24*Tomahawk	296	100	97	28	20	5	4
2	26	07*RatLaTuyetVoi	319	100	96	75	53	5	4
2	27	35*TLDzOnePiece	248	100	99	29	21	5	4
2	28	11*TµnChÝQu¸i§ao	130	90	90	7	33	0	9
2	29	24*ZoZNghiaHeRoZoZ	237	90	96	36	33	11	7
2	30	90*Manchesterrr	273	90	99	37	29	7	2
2	31	15*oOoMaDaoZzZ	347	90	95	86	67	27	20
2	32	08*TheSilentOfLove	329	90	93	56	40	5	4
2	33	03*1PMrMapLaoDai	350	90	98	98	68	27	22
2	34	16*xxXxxNhjcKxxXxx	348	90	95	136	104	13	11
2	35	07*Truy3nThuy3tTLD	324	90	94	66	41	4	5
2	36	39*o0KjmTheDuy0o	320	90	99	40	27	12	10
2	37	33*iiiThuongBinh	273	90	99	62	54	6	3
2	38	50*iiiCrazyBody	139	90	99	12	23	1	8
2	39	08*DavidHËu	331	85	99	60	40	6	3
2	40	07*o0oVuaDauBepo0o	357	85	97	25	5	8	3
2	41	09*QuyDuHaTien	325	85	99	67	51	13	8
2	42	02*zHanVuongz	332	85	99	88	57	5	4
2	43	90*TªnR¬iVµo§Çu	235	85	98	11	8	7	2
2	44	50*iS2ComBoS2i	216	85	98	54	55	54	55
2	45	90*badaosv1	157	80	99	66	80	32	39
2	46	09*1stSpring	292	80	99	69	59	5	4
2	47	02*ductien1011dx	307	80	98	139	121	8	9
2	48	08*DavidHau2828	310	80	99	50	40	5	4
2	49	07*AcQuyCuongDao	303	80	97	46	31	5	4
2	50	09*SilentLong	249	75	98	30	21	4	5
2	51	16*ZzDkmPro120zZ	354	75	99	101	76	7	2
2	52	07*TenoScorpioHero	225	70	99	22	22	6	3
2	53	08*TTPGiangNhatLam	394	70	96	400	338	66	56
2	54	16*tryndamere	290	70	93	29	18	4	5
2	55	09*hoangkilong	278	70	98	149	134	9	4
2	56	07*zIS2IzCrazyPanda	167	65	92	12	18	3	6
2	57	16*IsAceIsOneIsPice	264	65	96	76	66	5	8
2	58	22*zFMzTrongDK	387	60	95	61	35	28	20
2	59	16*oS2oTron	300	60	99	38	28	6	3
2	60	16*ZxKhëiV¹nZx	256	55	99	59	59	5	4
2	61	90*§åLong§ao	239	0	98	52	47	11	14
2	62	06*ZoHoaV«KhuyÕtoZ	309	0	99	32	22	32	22
2	63	15*IxS2xINhøcN¸ch	241	0	98	57	49	5	4
2	64	07*ZHarryPotter	339	0	96	16	3	7	2
2	65	25*NeverBetting	299	0	97	57	28	4	5
2	66	26*BanhQuy	293	0	91	9	0	9	0
2	67	20*DongHiep	253	0	99	54	48	2	7
2	68	43*ChemGiokr	324	0	93	19	7	7	2
2	69	02*FJbristleback	254	0	99	18	10	18	10
2	70	01*ThÇn§aoC¸ChÐp	239	0	90	8	3	8	3
2	71	32*xTayMonDaiKax	249	0	97	70	65	26	24
2	72	04*HaChanThien913	236	0	96	10	5	10	5
2	73	39*iMrLonely	217	0	96	34	33	5	4
2	74	12*wwDanhBuLonww	272	0	99	31	22	6	4
2	75	03*DatMaDao	225	0	95	21	18	5	4
2	76	16*xxxxHxxx	340	0	99	27	14	20	12
2	77	07*oOoBDKuTaioOo	234	0	99	7	2	7	2
2	78	09*IzoKeoLacS2	323	0	95	29	15	15	12
2	79	25*HLxS2oIoVuaPk	240	0	97	48	42	6	7
2	80	22*oHoaVinho	268	0	99	48	35	22	17
2	81	23*IzAlejandro	232	0	96	46	41	28	30
2	82	01*ICaChepI	167	0	90	3	6	3	6
3	1	03*iAEzRaindropCZ	427	200	97	71	24	15	8
3	2	03*izG9iiAnonymous	383	180	95	50	12	6	3
3	3	08*iiHDx981	380	180	94	163	124	23	19
3	4	03*VIPPoseidon	382	170	98	144	88	11	7
3	5	02*zTLzTungJun	373	170	99	63	38	7	2
3	6	08*zBJoLocCocDaiSu	379	165	94	87	41	15	7
3	7	09*iKenSoCiu	371	160	99	64	29	8	1
3	8	22*iSvLaHanDayXeBo	366	150	88	75	39	6	3
3	9	03*o0Kh«ngYªu0o	368	130	95	108	79	7	3
3	10	89*NoiAyTaTimVe	263	100	98	31	23	4	5
3	11	33*zTLzizTungJun	365	100	99	63	39	7	3
3	12	09*CoGiaoThaoVN	355	100	98	120	88	18	14
3	13	16*tamquocchi	311	100	99	73	51	8	8
3	14	50*73zHiIamDauTroc	342	100	98	76	53	6	4
3	15	13*0o0DnINOMAX0o0	357	100	98	176	140	7	3
3	16	01*ZzALitXangDerZz	352	100	99	53	29	16	12
3	17	43*zNongDanChoiVLz	290	100	96	50	40	6	6
3	18	35*TLTTeLeTeLe	336	100	97	54	36	17	18
3	19	06*IZkenvin	264	100	97	50	43	3	6
3	20	23*oITraiNuiCoDonIo	309	100	98	38	24	7	2
3	21	12*zxTaT0nxz	279	100	98	44	37	4	5
3	22	07*KcvPervertMonk	274	100	98	57	44	7	9
3	23	32*zzMrTrung	300	100	96	87	65	21	21
3	24	39*CöuKiÕmNhÊtKÝch	319	100	99	68	47	20	20
3	25	90*TruyÒnThuyÕtTLT	331	100	94	45	31	12	7
3	26	17*NTTUniversity	309	100	96	98	82	8	6
3	27	19*MrMaCaRong	311	100	96	39	27	6	7
3	28	14*ZaTruTri	340	100	99	203	165	6	3
3	29	20*iKenPlus95	365	100	99	56	27	6	3
3	30	07*xMêBeo	362	90	97	47	23	10	2
3	31	09*iliYugoS2Yuri	364	90	97	59	34	6	3
3	32	43*sWonBin	274	90	94	18	11	5	4
3	33	63*ABCzToiYeuz76	282	90	99	39	29	5	4
3	34	25*QuatarKill	284	90	99	68	59	17	13
3	35	50*oZoCanhSat113oZo	320	90	98	44	32	5	4
3	36	20*JenyFerTuyÕt§ªm	314	90	97	64	48	4	5
3	37	02*o0TLTdalat0o	323	90	97	101	75	6	3
3	38	19*toanthangai1	295	90	93	34	26	5	4
3	39	33*zCamTruongCaSaz	308	90	97	41	27	4	5
3	40	16*ooForeverAlone	320	90	97	70	49	14	12
3	41	89*CoDonMinhAnhKr	258	90	98	15	8	6	3
3	42	17*S2z§¹iS­MªG¸izZ	264	90	96	36	28	6	3
3	43	39*GDzZx2CaSa	294	90	94	60	42	4	5
3	44	68*MTzVoDanhTang	291	90	95	34	24	14	14
3	45	35*1StzTroVeCatBuiz	285	90	97	40	32	9	10
3	46	23*VampireDiaries	276	90	98	73	62	8	6
3	47	04*zIzLoveAlice	280	90	95	57	41	5	6
3	48	15*StickMan	301	90	99	83	67	5	6
3	49	24*HLo0oKzZ110i	315	90	91	110	94	5	4
3	50	01*93HyKonGaNay	285	90	99	63	52	5	6
3	51	90*JAVoChÝpCuång	256	90	94	48	40	3	6
3	52	09*S2AnhEm	358	85	96	56	36	12	9
3	53	08*ooAnh6	330	85	95	248	190	45	42
3	54	39*4oKULLoForever	281	85	95	31	23	5	4
3	55	20*MrNo1ThanhNam	364	85	99	247	212	31	25
3	56	50*QuanNgùThien	295	85	95	64	52	10	9
3	57	16*SoDaCoCa	322	85	99	42	24	5	4
3	58	90*IoTunBD	308	85	95	76	77	29	25
3	59	07*DauTroCxx9Cham	323	85	97	81	56	6	3
3	60	33*GxKyTaiDongGach	316	85	98	114	95	6	3
3	61	32*iiXchinsuXiiTLT	257	80	95	30	24	9	9
3	62	20*SuperSoi	295	80	96	55	42	4	5
3	63	50*QfxxCSCD1102	277	80	96	19	10	5	4
3	64	07*S2FoReVer	279	80	99	47	35	5	4
3	65	90*ConNhaGiau	283	80	99	21	14	6	5
3	66	03*AEzMytusCZ	336	80	99	25	8	5	6
3	67	20*PhaRaOnII	285	75	98	48	42	3	6
3	68	07*OzTr­îngH­V«z0	270	75	96	19	10	5	4
3	69	09*oS2oAnMinh	347	75	97	91	71	17	14
3	70	50*HToTriThienDaiSu	289	75	95	20	12	5	4
3	71	16*MrGaoVang	322	75	96	29	14	5	4
3	72	13*s2PzT3H	271	75	93	22	13	6	3
3	73	33*iiBinhThuanNo1	382	75	99	34	11	23	11
3	74	02*xzHoangDiepzx	255	70	96	31	22	4	5
3	75	03*iIiMarky	291	70	99	40	33	4	5
3	76	16*zIzThanhAo	264	70	98	46	36	12	16
3	77	20*S2oMyLifeLonely	273	70	95	46	36	4	5
3	78	09*1stTroVezMH	278	70	99	71	59	5	4
3	79	08*Th¸iS¬nB¾c§Èu	319	70	99	255	227	48	41
3	80	24*LightKingGx3	372	65	94	21	3	7	2
3	81	20*zZHrChi	268	60	90	34	26	5	4
3	82	02*NinePisff	265	60	99	60	53	3	6
3	83	08*iS2iDongDong	286	60	99	51	42	7	6
3	84	02*oHuyenThoaiTLTo	276	55	99	25	37	6	6
3	85	16*HoaBanXuongNui	254	50	96	28	23	12	6
3	86	01*TLTxxQuªn§iEm	342	0	98	31	11	17	11
3	87	17*NhiuDinhPro	337	0	97	31	14	29	14
3	88	02*NguoiKoMangHo	287	0	99	15	6	9	5
3	89	11*KhongCo	305	0	99	26	13	9	9
3	90	39*zzzKaRaOKezzz	339	0	97	28	12	15	11
3	91	16*DeleteToYes	266	0	94	71	46	3	6
3	92	03*zHiBoyZin	282	0	90	98	86	5	9
3	93	08*oiATK90	336	0	99	99	73	13	7
3	94	43*S2oLangQuen	266	0	90	20	10	3	7
3	95	08*OmBomTuSat	272	0	98	86	73	16	17
3	96	50*TonBaoLong	343	0	98	87	55	5	4
3	97	08*S2oCauBeBuonoS2	275	0	93	15	8	5	4
3	98	16*m0tphatl3t	312	0	95	68	44	16	14
3	99	12*IzDauTr0cVuotKeo	286	0	96	85	78	5	4
3	100	68*xXxVuaPhaiHoai	284	0	96	79	74	3	6
3	101	35*izLyThienVuongz	298	0	97	16	4	16	4
3	102	07*aAaToiCoDon	284	0	99	11	2	8	1
3	103	02*ixQxTunKMCxQxi	288	0	91	47	51	12	6
3	104	25*iiSvTi3uSuPhu	346	0	84	61	33	6	3
3	105	63*ooHamburger	320	0	95	173	124	16	17
3	106	15*i37zTruiLuiDaiSu	358	0	93	37	12	7	2
3	107	07*xxx1CuKhoai9	280	0	99	9	0	9	0
3	108	39*zIzQuachTinh	254	0	97	21	16	7	2
3	109	02*D0oH0agVinho0C	313	0	97	31	17	9	4
3	110	07*TLTxNemKoTex	354	0	99	26	10	26	10
3	111	06*VuaPKSUTHUC	292	0	99	62	51	6	3
3	112	02*TjeuNga0GjangH0	273	0	99	22	33	13	7
3	113	32*izNgoiXomCuToHan	302	0	98	61	50	23	21
3	114	08*xTLTxHandSome	342	0	99	34	18	8	1
3	115	26*QBzLegendShaoLin	345	0	98	69	49	21	16
3	116	43*zxCaSazx	274	0	96	24	16	7	2
3	117	08*iiChiLaQuaKhuTLT	303	0	99	10	0	9	0
3	118	08*ChuétNh¾t	278	0	99	26	16	12	13
3	119	04*DoanThienBao	336	0	98	81	51	5	4
3	120	09*AcEzzVLChinSuz	341	0	97	59	41	19	11
3	121	33*ThieuLam3G	280	0	99	10	2	7	2
3	122	07*IzTiÓuS­PhôzI	270	0	90	20	12	6	3
3	123	20*0oIIIHotVitLono0	280	0	95	39	27	12	15
3	124	13*ooMrKotexoo	300	0	93	16	7	12	6
3	125	08*TruongHuyen9495	282	0	96	10	2	9	2
3	126	02*oHoBOVOTUIoHo	279	0	96	45	33	25	26
3	127	24*zS2zKhongCamXucz	290	0	98	72	50	5	5
3	128	08*llChiLaQuaKhuTLT	316	0	96	53	38	18	14
3	129	08*iS2oONEvsALL	283	0	94	32	23	9	4
3	130	15*longcanhdien	268	0	99	35	28	6	3
3	131	89*ZzCaSaVoDoiZzoo	278	0	99	58	49	7	3
3	132	24*QfxxMaria0zawa	326	0	99	25	7	8	6
4	1	15*iiNDHzBoGia	454	200	99	127	65	16	6
4	2	14*zN4zTizan	437	190	93	212	140	32	24
4	3	08*oHHoOverLOVE	394	185	97	104	61	24	17
4	4	90*IIoSutVoTinhTD	392	175	91	124	87	31	25
4	5	03*zIzTanLongMon8	392	160	91	96	63	15	10
4	6	07*iiizBadBoy	390	160	96	85	37	7	3
4	7	03*NVzOngPhonCZ	387	155	99	79	43	7	4
4	8	08*IoLangTuPhieuBac	390	150	99	105	73	19	14
4	9	90*KimSmileARS	388	145	99	109	80	17	7
4	10	15*iiBvLeeMyHomexx	387	115	99	194	149	17	10
4	11	68*xTxxTracLongxLK	335	100	97	75	45	5	4
4	12	16*IzMrMe0C0n	335	100	99	87	65	21	20
4	13	35*iizMTBeer	350	100	99	52	28	7	5
4	14	22*NzGaYeuVit	361	100	98	149	101	15	10
4	15	71*zIIxxVitBeo0s	341	100	99	44	27	7	5
4	16	20*xIBoyCanTien	372	100	99	44	16	7	4
4	17	09*QMzNhokSieuQuay	371	100	99	61	41	7	3
4	18	07*1stHanhS2Yen	385	100	99	118	71	18	13
4	19	50*ZzPigGurazzzz	380	100	99	144	98	13	8
4	20	24*iifChanCaThot	319	100	99	77	55	4	5
4	21	12*iPeTapSut	321	100	99	161	134	29	30
4	22	17*V«H×nhQuyÒn	327	100	99	58	35	5	4
4	23	32*IoMrTomSoCiu	335	100	99	116	91	5	4
4	24	91*PkoVanNhoEm	335	100	99	149	132	22	23
4	25	89*oWAFoPhoXaoGa	336	100	96	100	78	28	26
4	26	10*NoBiNoBiTaSan	338	100	99	36	21	6	3
4	27	63*iIxNinJaRua	341	100	95	98	52	5	4
4	28	23*NganNoiNhoDenEm	347	100	98	57	30	6	3
4	29	11*HITMANSHAOLlN	360	100	97	46	12	6	3
4	30	19*oIoKenny	320	90	97	57	36	6	3
4	31	16*MyHauVuongOiO	324	90	96	87	65	5	4
4	32	35*TPzBongMaDiDong	327	90	99	103	77	6	4
4	33	14*zN4zCay7Mon	334	90	98	173	149	31	29
4	34	08*ZiiSzDaVidPum	354	90	92	59	22	9	8
4	35	35*izG9zFap	371	90	99	124	88	11	5
4	36	50*Jx2RedMoon	372	90	99	185	153	35	29
4	37	39*BMTiStupidCatz	365	90	99	144	108	6	3
4	38	01*oIoozZKrPhieuDu	383	90	97	21	3	11	3
4	39	02*iiS2HetRoi	379	90	99	251	205	19	14
4	40	68*iiCuGiaNo1iii	334	90	96	106	71	6	3
4	41	15*oS2oTaySoBaVuong	345	90	99	183	150	37	36
4	42	23*oIoLongTamoIo	345	90	97	106	79	36	33
4	43	20*ixzVoDanhKhach	371	90	94	58	28	18	15
4	44	03*iYSLyLionWin	420	85	99	53	10	13	2
4	45	33*zTzThaoDepTraii	353	85	99	155	122	6	3
4	46	07*XzXThiEnBa0XzX	335	85	98	139	116	20	20
4	47	50*oDJoAmsterdamo	333	85	99	72	52	29	28
4	48	17*iZzDaiKadiINOVA	322	85	98	104	91	11	10
4	49	03*Jx2iliKarik	361	85	99	348	295	50	46
4	50	50*zIzRioBuiTranDJ	344	85	99	45	28	6	3
4	51	11*o0oDajSuDi3n	323	85	97	71	55	5	4
4	52	20*oIiiHuyetMaCuoc	337	85	95	54	31	7	4
4	53	14*zN4zKaido	351	85	99	111	84	16	13
4	54	20*0zBrunoTV0	322	80	99	57	47	24	23
4	55	02*U30OngGiaVL2	328	80	99	129	103	22	21
4	56	43*iiChuTieuiiPKzz	350	80	99	67	47	9	6
4	57	08*S2xVuDieuTango	352	80	98	83	59	36	32
4	58	63*zTAzRain	363	80	96	151	129	17	11
4	59	71*Jx2StingCam	369	80	99	74	48	10	3
4	60	26*zzPkzChiSutVAC	338	80	99	117	89	25	23
4	61	07*zSonTienSinhBn	337	80	99	36	15	5	4
4	62	15*KHxTapCuocVac	323	80	99	82	60	21	19
4	63	16*zIzlPhulDu	358	75	96	96	78	20	16
4	64	23*zoanhcuocII	325	75	99	35	21	6	3
4	65	08*14SutToanTruot	367	75	99	90	59	9	3
4	66	15*iovzZBoyCalvin	363	75	99	117	79	13	6
4	67	39*BMTxDiligentCat	406	75	96	124	89	16	7
4	68	10*TLQQuaKhuBuon	367	75	99	84	62	13	6
4	69	26*izxCongTuNgheo	324	75	99	75	54	7	7
4	70	07*zTroLaiChonXuaz	350	70	99	150	127	13	9
4	71	68*zTzChiLaYeuHoyMa	341	70	99	80	52	6	3
4	72	03*Jx2iliOnlyC	353	70	98	207	177	25	22
4	73	12*zCongAnPhuong	326	65	99	108	88	12	10
4	74	63*wiwSAMwiw	319	60	97	25	12	8	6
4	75	12*BmHotelPlaza	326	60	85	61	40	6	3
4	76	02*zEXPzPhongBa	398	60	96	25	2	25	2
4	77	24*xSMxxThixTuSuong	325	60	96	25	13	7	2
4	78	90*Mrben678	323	55	96	34	19	7	2
4	79	07*iliTinhPhieuBat	346	55	96	55	34	10	7
4	80	07*Jx2DeleteQuaKhu	322	50	98	91	68	5	4
4	81	12*iChangNgocS2TT	320	0	98	78	66	5	4
4	82	09*iKSVHoaVanTaThan	319	0	97	27	10	6	4
4	83	43*iizKimYanLee	338	0	94	26	8	12	6
4	84	03*izG9iiBeKh0e	353	0	94	42	23	6	3
4	85	07*Jx2GaPKTLQ	329	0	96	87	60	6	3
4	86	33*iGiotzLeSauzx	366	0	96	28	7	10	5
4	87	08*1PhatSinh2	342	0	98	95	80	8	5
4	88	03*10DiegoMaradona	325	0	99	31	13	6	3
4	89	35*izG9zBeKh0e	362	0	94	49	26	6	3
4	90	90*zTsVjSao	331	0	99	41	28	9	0
4	91	26*iEXoAresSon	358	0	99	92	71	61	49
4	92	08*oo0DarK0oo	349	0	99	30	9	7	2
4	93	03*zHiBoyCanTinh	358	0	95	35	10	7	2
4	94	16*oVzNamxike	331	0	99	37	23	7	2
4	95	15*iiiVacRachWan	363	0	97	41	10	9	1
4	96	26*zTNzCuGiaPkGa	371	0	96	99	68	8	1
4	97	50*Ares1102	374	0	99	22	5	21	5
4	98	02*zS2zRy0nzS2z	377	0	99	142	113	31	23
4	99	14*izArceus	333	0	95	58	37	19	15
4	100	90*sOsiKey	366	0	94	52	34	10	2
4	101	03*zfZftfZBoyCalvin	338	0	99	103	73	5	4
4	102	26*ixzTeenSayLak	350	0	99	46	32	7	2
4	103	15*zIzEarlGod	380	0	97	83	62	38	21
4	104	12*ZzHEINEKENzZ	349	0	99	36	19	23	16
4	105	13*zzzzzTjnh1Dem	347	0	95	41	24	41	24
4	106	12*zQCzzFeeLing	335	0	99	61	42	23	15
4	107	02*o0thu4nthi3n0o	325	0	99	58	41	7	2
4	108	12*izG9iJoker	361	0	99	112	83	13	8
4	109	24*iiRioS2BuiTrAbDJ	328	0	99	38	25	5	4
4	110	24*HHoQuyenCuocft	341	0	99	69	48	18	15
4	111	22*KNoGjaPhong	341	0	99	120	97	18	14
4	112	08*0oKnello0	330	0	96	142	110	8	6
4	113	08*zHi2oDoReMy	333	0	99	43	25	6	3
4	114	22*zG69ShockEva	351	0	96	25	8	6	3
4	115	26*TzzGioLuaQuaKhe	331	0	99	74	48	6	3
4	116	50*ChimCanhCut	329	0	96	75	60	7	5
4	117	08*0oTOPupLIonAIRo0	323	0	97	59	46	8	6
4	118	03*zMSNzKyNiemBuon	351	0	99	59	38	6	3
4	119	33*zxQKxzFrieza	340	0	97	102	60	7	2
4	120	01*ByeByeTLQ	326	0	96	16	1	16	1
4	121	07*zIzKhongPhaiUoc	342	0	99	76	56	19	14
4	122	24*ifChanCaThot	359	0	99	22	7	17	3
4	123	03*zChanSutVoDichz	352	0	98	51	27	9	6
4	124	26*IIzBoyXiTrum	330	0	99	33	15	6	3
4	125	16*oSGoHoangKyAnh	328	0	99	38	22	38	22
4	126	03*zExpectation	348	0	99	67	43	10	7
4	127	06*xxNhutEuRoxx	322	0	99	41	25	5	4
4	128	03*OngGiaLangTuHIV	325	0	99	137	117	5	4
4	129	11*s2oPhiLongs2o	330	0	99	25	10	8	1
4	130	26*iNDHzBoGia	392	0	99	94	54	6	3
4	131	09*iiiiPHONGVANKA	333	0	99	27	13	17	12
4	132	03*zTraiBacLieuz	333	0	97	88	69	6	4
4	133	14*izG9iShiRo	336	0	99	98	75	6	3
4	134	02*IoGodWarZ	341	0	97	204	157	37	36
4	135	43*zCrazyShock	338	0	99	48	30	18	14
4	136	19*zHotHayHayHotz	335	0	99	25	10	25	10
4	137	08*TLQhaitrang	333	0	98	58	48	14	11
4	138	12*izG9zSoiBuonz	363	0	99	83	48	9	5
4	139	50*Jx2YoMost	345	0	99	63	45	21	17
4	140	08*xixTraiQue	385	0	90	64	39	9	1
4	141	43*zKimYoengNam	390	0	96	31	9	9	3
4	142	16*VoTinhXepHinh	337	0	97	29	14	20	13
4	143	08*FMLzQuanKK	324	0	99	34	19	15	1
4	144	03*BHzzNhjnPhaiSok	339	0	98	80	58	5	4
4	145	35*izG9zTroll	372	0	99	95	58	12	9
4	146	12*zAnhQuanz	338	0	99	68	48	6	3
6	1	15*iovzZBiRain	456	200	98	236	111	13	5
6	2	14*zN4iKhanhLyio	441	185	98	107	75	17	11
6	3	03*JX2iHeroBaby	454	180	98	269	182	26	17
6	4	24*iOsBpMoonXinho0o	421	175	99	95	26	13	1
6	5	15*jx2zMrSky	432	170	97	178	110	8	1
6	6	22*KNoDoccoThichcot	417	165	99	163	98	16	10
6	7	33*KRzoDuongCaoToc	410	160	99	105	52	10	2
6	8	09*AcEzzDocCaNoc	418	155	99	112	66	20	11
6	9	13*oIoNhocLem	404	145	95	38	9	8	2
6	10	15*iovzZPhjTjeu	400	135	99	95	49	7	2
6	11	11*IzDuongTieuVu	342	100	98	63	47	6	3
6	12	25*iSvkUnSAyBiaKen	303	100	96	176	157	7	7
6	13	10*VuDieuDJ	354	100	98	101	64	8	6
6	14	90*zMocUyenThanh	300	100	99	100	91	6	7
6	15	35*sdsfgyhtgyu	296	100	90	19	10	4	5
6	16	17*SGUniversity	375	100	97	86	33	6	3
6	17	26*KRzSutucaiz	348	100	99	104	65	12	7
6	18	12*iIoRongPhieuBac	389	100	97	176	123	22	17
6	19	23*zIIoRioz	391	100	97	61	30	16	12
6	20	71*BVDuongMyAnh	383	100	98	113	90	75	63
6	21	03*ozvzZBiRain	471	100	98	222	106	20	9
6	22	16*0IzMaiThaoNhizI0	394	100	97	237	167	9	5
6	23	19*S2PhongVanLy	318	100	98	156	131	20	21
6	24	20*zLzKeoChanh	316	100	97	65	42	5	4
6	25	50*zNetHToPeNg0k	323	100	93	50	34	3	6
6	26	07*iiiiiTokbokki	372	100	99	249	191	7	5
6	27	08*s2NamCungLinh	370	100	98	207	162	28	25
6	28	68*zZLuuNhatPhiZz	362	100	95	240	203	47	41
6	29	63*HoangDaoChu	358	100	94	52	32	6	3
6	30	09*iiiHeRo102o0o0o	360	100	98	68	27	7	2
6	31	02*36zzzTi3u	329	100	97	61	38	5	4
6	32	01*N3QTGiet	350	100	94	49	26	7	2
6	33	91*iHsNgUyHiEm1102	333	100	91	80	61	6	3
6	34	08*zIzATuLazIz	304	90	99	52	37	4	5
6	35	24*TrumPhiaNam	315	90	98	64	46	5	5
6	36	14*HoKhongTenXoan	381	90	98	27	4	7	4
6	37	10*iIGiotLeMrThang	328	90	96	42	20	6	3
6	38	26*o1zDesTroyer	339	90	96	46	28	6	5
6	39	39*1stPhuongAnhHY	366	90	97	102	76	20	17
6	40	68*iL·nhDiÔmNhi	344	90	96	84	45	7	4
6	41	09*iiiLuvPeMap	341	90	99	73	54	14	13
6	42	07*ThienMaTieuVu	342	90	96	65	34	6	3
6	43	63*S2HuyenTinhS2	318	90	97	51	34	5	4
6	44	16*NguoiLaMat	370	90	97	59	28	7	2
6	45	23*LxLionLx	343	90	96	51	31	5	4
6	46	11*o0AKiraKoi0o	321	90	99	129	94	15	12
6	47	12*zxPh­¬ngMaixz	372	90	96	64	40	6	3
6	48	33*IxPeZuns	334	90	99	146	93	6	3
6	49	43*0oDuongThanLong	323	90	96	56	38	9	9
6	50	22*oOL0v3You	320	90	99	50	36	6	3
6	51	71*zIIxxMrCuCai	304	90	95	140	112	16	17
6	52	91*iMercury	292	90	93	41	32	5	7
6	53	01*IoHongTea	288	90	97	73	57	4	5
6	54	63*PrincessAK47	291	85	97	67	59	5	4
6	55	23*0zPkL·oTæz0	307	85	99	25	10	6	4
6	56	20*DeleteAlll	352	85	96	92	67	7	2
6	57	10*AngelinaTuyet	330	85	98	51	35	9	7
6	58	68*JxKissLove	320	85	98	63	45	8	5
6	59	43*bocuahoangthuong	297	85	99	59	45	6	7
6	60	02*zS2zHunterz	297	85	95	126	90	6	7
6	61	24*KunKaru	328	85	96	53	31	6	3
6	62	11*oIozNhozTreConz	304	85	95	62	46	5	4
6	63	03*Jx2DraculaDkzHQ	397	85	96	100	62	21	17
6	64	07*xBangTamTienTux	281	85	95	43	32	3	7
6	65	26*xKFCxGraves	306	80	99	74	58	14	10
6	66	01*zzDoatHonChamzz	321	80	98	37	25	6	3
6	67	08*EmLaiSay	315	80	97	77	59	5	4
6	68	39*BpGaTrongThien	305	80	97	60	51	4	4
6	69	14*S2xTuLaxS2	339	80	99	31	13	9	5
6	70	09*iz1110FreezeAL	350	80	99	49	29	8	3
6	71	11*zXinhGaiDauGauZ	342	80	98	44	30	6	3
6	72	43*x0cx0ngphun	318	80	99	55	38	5	4
6	73	10*iiMrsVampire	310	80	96	65	52	10	10
6	74	07*zXGameXz	323	80	99	34	19	12	9
6	75	11*CoGaiXinhDepd	342	75	99	61	45	7	2
6	76	15*IoIduongdisonIoI	311	75	97	36	26	7	2
6	77	39*HPCauBePhiTieu	314	75	95	40	27	5	4
6	78	09*VuaKhit	310	75	96	28	14	7	3
6	79	43*BxWonBin	312	75	98	54	43	5	4
6	80	02*HoaMécLan	312	75	98	59	47	31	29
6	81	09*satthu124	297	70	99	51	37	13	11
6	82	43*toctien	316	70	98	40	29	21	15
6	83	03*izzMrGioLao	409	70	97	169	108	10	3
6	84	12*§¸Ven§­êng	283	70	99	44	32	5	4
6	85	91*SCenst	285	65	92	32	22	10	5
6	86	03*ozMissingYou	375	65	98	77	35	9	5
6	87	03*oMaya0xo	334	60	95	114	78	21	19
6	88	24*HHzBachHo	404	60	97	107	56	8	1
6	89	12*zNeverlovez5	308	55	96	38	27	6	3
6	90	03*BaByOfTheSky	300	55	97	108	81	10	14
6	91	12*iNAzQuanAnCuop	281	50	90	25	16	6	3
6	92	03*iIiDartsmen	333	50	98	79	51	6	5
6	93	08*shortgun	296	0	95	42	31	6	5
6	94	35*izzkUnSAyBiaKen	386	0	97	44	21	19	3
6	95	08*zZzTraChanhzZz	301	0	98	42	29	6	4
